otu	Domain	Phylum	Class	Order	Family
13c150339530c8e712a45f04f1230d02	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	 Fusobacteriaceae
d8e1a3fe01fefbb9dd823a80fcbc219c	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
ed0c73ea264da53284ff91d676ebef53	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	 Sphingobacteriaceae
c5a12c92fd4f760f154aeff89802924a	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
8e239803733c4f2080bf00fb1ff528c8	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
e42bff8f55908bbdcbb829cfb3eaa0bd	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
c6c30f79ade7d6730738e2258e0545f1	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Oxalobacteraceae
64323b522015bf0a0fc735bdaf3539bb	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	 Tannerellaceae
0a0a1cc0b5d8a75a56ba842005877a61	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	 Fusobacteriaceae
9fcc7f063fa11e6333c6e9678675fa46	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Pseudomonadaceae
dbbb3f2146b2640cfa4d46fb4ba2e646	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	 Spirosomaceae
f6c07e7ce82599eca1fc217cc6be9720	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
90a4ca902698acb9de8573f4405f812e	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	 Ilumatobacteraceae
ba5753f9b3e4fca8cb8afde928fdcda5	Bacteria	Actinobacteriota	Actinobacteria	PeM15	 PeM15
2016a16743d687ee8163161190120307	Bacteria	Chloroflexi	Anaerolineae	SJA-15	 SJA-15
cc10c6dc1e999410640e504bb3f41091	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	 Alteromonadaceae
4d7ba2dab37f425d77fd74d550edc1ad	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	 Chloroplast
ffa751960918c31181bfa7f7d52b2ffb	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	 Ilumatobacteraceae
df5a70f15d7d67457d6bce24a2900da8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Oxalobacteraceae
7d89dae67f8561f7ea7004011348f136	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	 Chlamydiales_Incertae_Sedis
3ed471167c8eae9d4888bc5bb6d057fc	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	 Halieaceae
0628e162b70d6ad9358085298cf1e628	Bacteria	Actinobacteriota	Actinobacteria	PeM15	 PeM15
d71adfb7213a03b5ca910364920ab9e2	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Microbacteriaceae
01cb9c311431a752b28979ed86418179	Bacteria	Firmicutes	Clostridia	Lachnospirales	 Lachnospiraceae
becef9a6b7bc1cf5e84ad293bd9ee1cf	Bacteria	Firmicutes	Bacilli	Bacillales	 Bacillaceae
78562013b656222065f073613367f019	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	 Cellvibrionaceae
0095794091c10c08b2c9ae04859a8577	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
ea2043cab76edee42ddb6c79f8e1243c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
fd3d02b3fe955b5dc78143b46ffdadc3	Bacteria	Deinococcota	Deinococci	Deinococcales	 Deinococcaceae
818bd01a5a270e413256a140c59666da	Bacteria	Chloroflexi	KD4-96	KD4-96	 KD4-96
aac451787741b0ba727bf77bfb49239f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	 Tannerellaceae
3247022ddcbe54d95a05ef62e188b0fb	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
a69ab91077b6c7064b12ad2c121d66b6	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	 Holosporaceae
b080c6ede319d4451c16b2a5afc97e3c	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Caulobacteraceae
1ced0b8c2481b9e1b9629cdd5511dc8a	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	 Alteromonadaceae
af2d771cb652b5635ac21ad1908c1de5	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
213d22175d956ebabb870c22996dad6b	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	 Vicinamibacteraceae
ad6126f86af540c030addee9058e77b8	Bacteria	Dependentiae	Babeliae	Babeliales	 Babeliales
29d49d53f6130fb6f4fb8e9f88d27a3d	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Weeksellaceae
22d49136634add22857b42f80dc7f2b0	Bacteria	Firmicutes	Bacilli	Bacillales	 Bacillaceae
f3cee51b8993f8cbe0288d8c15fd739b	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
fff2cf97c86832ff75c07c2fefdb3c67	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
1b87f0411931925a90602fd6aa422732	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
153b779e50abd8bc4a2b057625a90980	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
2e6eeb97ad20275923123d8e56ff23e9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 SC-I-84
a9c6baff0a82a36407d3ce28da8b6e2d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
ad339adcb7b7cedaf713a801d992ab66	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	 Caldilineaceae
a97ed1eb08b9112c10df95df41a61cb1	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
af084dc4942794950bdccdb5bbe2bf5e	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	 Halieaceae
dff533dc17f40f2f937fce49ac632550	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
491fb0acbfb420d788f9df5ba510975d	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Erwiniaceae
68733e3253ccb8816a7125a036997eae	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
25a35f3c6bde644a20b84e3ad65422fe	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
9b8d73fe25bd4e9c1a871db82dde8262	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA
a86ef0ec9fa10c5e876fbcee2d62f6bb	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
24dba892bb34829ee9a6214a54bb4d88	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	 Chthoniobacteraceae
e497894cc0c746e517beb15830b3eb8f	Bacteria	Firmicutes	Bacilli	Bacillales	 Bacillaceae
a59d4dd1d8cf1d18c8ea30678f6875bc	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
eba3862fbc3127f77d1939dd24a6a132	Bacteria	Firmicutes	Clostridia	Lachnospirales	 Lachnospiraceae
52c30dd632e2ba72932b013adda48ec0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
a959dbadffd4e2252b922186d27c89d6	Bacteria	Firmicutes	Clostridia	Lachnospirales	 Lachnospiraceae
493c23287f074d08824cda95d4366010	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	 Chloroplast
95743cc1fab367a77bcb233d236f2f9f	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	 Erysipelotrichaceae
c3ee86475391367e7e97a122ce195c22	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
28e9bfcd8154a7602a374abf8471370c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Chitinibacteraceae
076dd2d529900c36366ebf18268f2b15	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
b594d89643a740a76452f26f8979d112	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Microbacteriaceae
efc0ba8900423b31fae14ce9ddd61df3	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
07204f80fcbcc8bec3b9d1e5d28838f8	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Caulobacteraceae
9574c72ccc9661927b5610b8013b5df7	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	 Chloroplast
ac2a31fd0cdef679500d882e08357e61	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	 Isosphaeraceae
07bfcb4550c3eb6c7181a7d4f3089e0d	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	 Isosphaeraceae
a9f2780cbb906d1750edd11f0ba8f68b	Bacteria	Firmicutes	Bacilli	Bacillales	 Bacillaceae
8269c63efe74d23e970b2312fb053ea9	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
9f65985d7c1a7752e81378005c94dcd6	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
56177abcc3a4744129c78fae2d6325b0	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	 WCHB1-41
5923ae560db2208a55dbaf431cdfb35a	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
8669373801b53d2b6a3d1c3b14d8a17a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Chitinibacteraceae
84a440b603567f376810b224759d8384	Bacteria	Firmicutes	Clostridia	Oscillospirales	 Ruminococcaceae
0ce2035d8ddf993247d6d420b9a51ad9	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
126a10031656f9f3f8d307da0455e94f	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	 Chloroplast
2b8a24431c60c13a1840ce9aa37e18d5	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	 Chthoniobacteraceae
5baf5a2ffba12b9ffaf8060af875b5ce	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Weeksellaceae
70be5e2d9e65f16631f63d7c380adf99	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
818cea7bfd901dc86d6320aefdde2549	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Weeksellaceae
157bfff766610adff60f3a3cd273c0c5	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	 Vicinamibacteraceae
aa403ac095d13c9cd9ae786758e1a0ba	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	 Methylacidiphilaceae
e90e3e58e87dca25103e359be283f988	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA
f4b6ca3d2f95f028d9769913caa8313e	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Weeksellaceae
3aee649996ad06ecc49d3cbb55dcf32a	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
da382b15f4a43a710af8bd2c50172008	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	 Terrimicrobiaceae
62802075f6086cc3ba1f0433483cce7f	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	 Subgroup_17
3504455e6c61ba616d433f4f6242fdee	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA
441c314a2bf30a7e16e00fc8d795afc2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
c97bded199e897b3f5025f11f54a53b6	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
00731a5f1a46f5ac266a3d9297f773f0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 SC-I-84
b1511dd04e1cbcfdf3e8130b553ffa25	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	 Ilumatobacteraceae
bd53bfbf02b9624f8d9bd1ec8ca6d83d	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Weeksellaceae
4e16267c8cd1dcf9f1576d0bef4e4813	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Alcaligenaceae
c29a3a768a968980b5de6e19fe1c4ae0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
eefc5abe00faec882fd57815dcdce7d0	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	 Shewanellaceae
804da78fbe7c338480fe79d87e4e3354	Bacteria	Nitrospinota	P9X2b3D02	P9X2b3D02	 P9X2b3D02
c2f16045c49aafb8fe8231faddd785b8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiaceae
f69ec833b4bbcd5a87a36a5d35cac198	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
34275902640be54018efbeb8e9cae59e	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	 Halieaceae
0c2c39b9744107b34e3d121971c4fac8	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	 Corynebacteriaceae
91ae2076e09d7a5753d6d3fce7c30451	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	 Sporichthyaceae
e88e0f05161680d0dd10afc7921bb5cc	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Pseudomonadaceae
26aa099e51a2f6b63b15fa11fc697075	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Moraxellaceae
f1b429850f2134e8921cb93b10168e5a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	 Tannerellaceae
357fae56ee66dff05788676630bd1300	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	 Ilumatobacteraceae
df0bf93da65d479fc580265eaac56cb9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Oxalobacteraceae
aa22d2b387b32ea9c13ffea34dcaa5cf	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Weeksellaceae
dbd129b88d64b4456928ed1ec0567a9f	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	 Chitinophagaceae
76750fc2622c2ecd81d54d658cd7142a	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Pseudomonadaceae
77795f27cb61ad9d12020917461a6ecf	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	 NS11-12_marine_group
ab416991d68f9f91401ccff8f462edb9	Bacteria	Firmicutes	Bacilli	Lactobacillales	 Streptococcaceae
6bb2e267d48c37994eeb626e5962283d	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Yersiniaceae
b349f63bcc1f2bdeb08156e4a9d40ba9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
c19137cd529fdf8696b43c646a8bc661	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
c4c4552b81e9596996dd150fe1b44051	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
a84942ea8575a86f9ecc1e261cec504b	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
a9fdbf9e1c3a984810c4dde5a5116726	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	 Sphingobacteriaceae
de2a6480384d13a08e15b83c7a05ec5e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Beijerinckiaceae
432cfd42cda9df9322aa002b0edb9e81	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Caulobacteraceae
1974c7b1ddeaf5af2e63a1033fac0c70	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	 Erysipelotrichaceae
c0da3fba21091e0357e2b4e09a361d76	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	 Shewanellaceae
3d45dd0fce1998cc23b30d91a406d821	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	 Ilumatobacteraceae
e679c9af089766c5e131ab661c8007b3	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	 Syntrophobacteraceae
84914cfd7fc630ebc9602a5db97c7ea3	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
c4dd4d5e742b04168ae72ec34f454d47	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Flavobacteriaceae
e60a1fad0acbd9bdf931e80687548aaa	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Microbacteriaceae
698846570c3999dec6b28a5f50fce3c8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
8ef7909dda019a64ad10706ec259c809	Bacteria	Desulfobacterota	NA	NA	NA
ac93fc291132b5d4d0b8401af7715cce	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Caulobacteraceae
b40ebd3e55b34c0647d722caf0fe9547	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
018f23b92a2291ff9ccc5b577b2b1818	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	 Spirosomaceae
0b6ccb30996af1f5283ec82a84fbfb41	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	 Chloroplast
77c3dbcff53005c1d7415baccec632e7	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	 Steroidobacteraceae
cdcac65ff63b24524b3bcbfb4bb48b5e	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	 Cyanobiaceae
c07349546195631857cbf64df4c0e318	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
f46da2619b50b695951d12e53474039f	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Xanthomonadaceae
cdeda3038c318c4f09447a50b08bd13a	Bacteria	Firmicutes	Clostridia	Oscillospirales	 Ruminococcaceae
3691f137437dcf4eb3437baa6565981b	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
44ec193ff8785ebbf364a2cdff03fdf7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Oxalobacteraceae
e124b9a9c248a5ab99fa79adecae9cf5	Bacteria	Desulfobacterota	Desulfobaccia	Desulfobaccales	 Desulfobaccaceae
66c0c6376d68880ddfa8c18f6e6c34f6	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Xanthomonadaceae
4ef7c2dc8d134b823fe748a411c428b4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Chromobacteriaceae
ca55b923591f86789f42981f6404a148	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Moraxellaceae
28472bdc6e8945e10748d0e72b15bc51	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
c116496ac75fda56448ac74624ddf2aa	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
2c059e37d012d7400fd2a431a614278f	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Weeksellaceae
53cba47fe6405cbf1cb4741d778a4340	Bacteria	Firmicutes	Bacilli	Bacillales	 Bacillaceae
9143a7a45a9a351ad9ba2e75760d133c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Oxalobacteraceae
4309450dc73c634ec081db874e8822a6	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	 Rubinisphaeraceae
6d339cc8ebddef4c7ac8f0393842d8cb	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	 Fusobacteriaceae
72962b2dd29f34966021800e0ca22ad7	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	 Sporichthyaceae
48c4a60b16594d72d0ff6e84f4adc74c	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
f34057febb7f55d0f37e5e34e7f6f1d9	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	 Desulfosarcinaceae
08645a22c9df6f371d013ddb4fa8aa03	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
ead608f35768c76467e76dd3e63c75b6	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
1b19fea141607a645f537181c93a81ff	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
9f756d619c7a1947b47f597f6835609b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Moraxellaceae
41622eb3992844236afc0034d302f338	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA
793568eb98796cf27f719e6f9af0c0fe	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	 Spirosomaceae
8cd982bd6d8822907fe0502366483c90	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
d44a6c1e71b712ee5a3266fd06fc01fa	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA
ee98e74a891b5721b1658b8d818d8ea5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
0cb0383acc2baf440d05683bba4dc270	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	 Microcystaceae
04bcb669476b5d330460b6a1a0ba982c	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	 Sphingobacteriaceae
6025cf3f35b92ed10564f15e58417d09	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	 Sporichthyaceae
e3d8ea3555f8de8672495bd746a95b96	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
01fdf2f8bbe037a3e57f1a6672a57794	Bacteria	Firmicutes	Clostridia	Lachnospirales	 Lachnospiraceae
0c3961395180efd93accf99308d75da0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
40259268a916113cce3df977d76aad7d	Bacteria	Firmicutes	Bacilli	Bacillales	 Planococcaceae
5786d3ee3fd4b3908e7e2ce00b22adf2	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	 Pedosphaeraceae
0e00574fe6a40a83aad672b3be21f342	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
94a6da1aa3d7b6aa1fd8d265a00e987e	Bacteria	Actinobacteriota	WCHB1-81	WCHB1-81	 WCHB1-81
deba2799cb8e515c6857b1ccf861f1a0	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	 Caldilineaceae
a8fc70332d9838907d83a088c32d3348	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Caulobacteraceae
d0978558ee3af13b61d5cc32722b396c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Alcaligenaceae
07377ff07cbc16c9e1cae0c935877670	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
6a3d7c9b610e4b985e9290c8891629d3	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	 Steroidobacteraceae
3f43a47e9dffb4b4d11ec62d86e6998a	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
6e120ce94d920e420ea4e4478ea97d2a	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
da5bc4ecd96b26011133072c9f95a39b	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	 Aeromonadaceae
34a9122fab0825ce163a7a82e21f16f8	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
9d6d6b45e10d8e0ab16e0f7dd391a254	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	 Mycoplasmataceae
e7a93eed0919d54811e2ac3eaa198d09	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	 Acetobacteraceae
4b745de82b351a12ef9700d3818699d2	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
6fa9330a350a310150ae44e502e4bd46	Bacteria	Chloroflexi	KD4-96	KD4-96	 KD4-96
e7236b20837289ebad1eb9e2816ff5bc	Bacteria	Desulfobacterota	Desulfobaccia	Desulfobaccales	 Desulfobaccaceae
2b8154615acde6c949d5e8ba424093d9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
cdfa4c733738043f498b2e47652fb454	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	 Ilumatobacteraceae
6a1484889f3b2c5422e733ac175c9906	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
17320c978f8116cc35375980ce25c811	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
c5948d93ee13534b68859eba816c8de1	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA
0b74c315271b11eeb478676c40865de0	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	 Cyanobiaceae
88f06fdae78f81fcc35ff2f9465ee38e	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	 NS11-12_marine_group
1b1d631968b94e75cfbd92a80394a7c1	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
ed545f954dd87ff65a418b5f8c906046	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	 Ilumatobacteraceae
39b2025c358f891f0a94286d14a7a8f4	Bacteria	Firmicutes	Bacilli	Lactobacillales	 Streptococcaceae
76ff8abb71552af6413042173850a745	Bacteria	Firmicutes	Bacilli	Staphylococcales	 Staphylococcaceae
141be2e4ce14c1bc4417ec43f692f7fb	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
a5b49a139dc815fba78395048792e4e1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Hyphomicrobiaceae
a861d3a1ee7297050564bc89d30d7b96	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
c0945c0c259e30dd94e1ec6e8814d11a	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	 Alteromonadaceae
127f94211d9a227e5ae4a05cb649e83d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Moraxellaceae
bfc82978c78961c58ac99e632b5888bf	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Burkholderiaceae
8b80cd3e188711137ca1477a6540422b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
6aee4a2f14dc53c4a60cb74f0fdfeaf1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Weeksellaceae
e8eea358d7b101ef749397b46e5183a5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Pseudomonadaceae
